Temp,Turbidity (cm),DO(mg/L),BOD (mg/L),CO2,pH`,Alkalinity (mg L-1 ),Hardness (mg L-1 ),Calcium (mg L-1 ),Ammonia (mg L-1 ),Nitrite (mg L-1 ),Phosphorus (mg L-1 ),H2S (mg L-1 ),Plankton (No. L-1),Water Quality,fish
28.51530072,47.60360398,3.547334152,1.77308308,5.974416766,7.356742077,44.62156269,84.44215629,85.2725439,0.013698235,0.006710808,1.073784154,0.019012028,4193.407808,0,Murrel
20.68146223,47.66620224,3.258243846,1.084869822,6.575869973,8.672410272,48.46208492,116.9365574,57.66967928,0.002049857,0.006946165,1.206381257,0.019608512,3486.004026,0,Rohu
25.2623598,35.75319279,3.771973334,1.535648888,5.542977846,8.825501946,39.59407239,90.96851799,35.81394717,0.008717369,0.00098406,0.647754257,0.019273785,3445.886273,0,Tilapia
23.28804979,54.62188028,3.626386584,1.798364745,6.622995189,7.343631072,33.75810744,124.0207006,48.39515365,0.023120198,0.004622354,0.704996193,0.019908675,4134.883893,0,Catla
23.42104215,51.66426177,4.709237236,1.547524187,5.879301164,7.177917769,95.95466581,106.1585788,34.48857916,0.021149517,0.004229158,0.934383814,0.019857943,3956.116121,0,Catla
27.31013416,41.61486614,4.586309069,1.802823429,7.894962654,7.815304279,58.00804585,106.2927059,87.97787497,0.004883905,0.004088144,0.160353649,0.019428508,3597.121885,0,Mrigal
28.33159958,39.96964981,4.247479859,1.31557709,6.053207822,7.996871456,99.77231316,128.3549715,58.46476145,0.020259318,0.014039268,0.610722211,0.019218209,4387.270007,0,Murrel
27.07758603,42.8565523,4.104237619,1.396499735,6.299895225,7.911569623,56.10512821,143.9398653,32.39973063,0.006859527,0.003634146,1.38786879,0.019538659,4474.137368,0,Mrigal
21.58150093,34.69849353,3.472862935,1.470662251,7.535179851,6.810362677,63.45158791,123.1535677,95.67501739,0.016032633,0.006576623,0.317927913,0.019684917,4013.937032,0,Rohu
29.76820418,43.47954888,3.474458336,1.264028643,6.02099648,7.917535724,36.3900541,99.77095946,97.19682262,0.013879411,0.005086989,1.957841218,0.019723052,3710.376221,0,Murrel
25.59797571,39.82247435,3.611571923,1.777337087,6.954856536,7.682077936,59.0353127,128.9466872,45.63314297,0.014152168,0.010375781,1.980680493,0.019371545,3166.108499,0,Tilapia
24.72151959,50.87488559,3.44728125,1.494089203,6.582190171,7.174267814,97.20862701,91.23725243,88.32484885,0.021441915,0.011393013,0.318361493,0.019669237,4457.124114,0,Tilapia
23.95294053,30.89891219,3.321873215,1.626914163,5.202407461,8.959863077,26.85797321,98.85065146,90.93830669,0.002521283,0.004838995,0.861272841,0.019194843,3697.133404,0,Tilapia
20.84356096,39.59775548,4.780918517,1.512241479,5.90769206,7.032485375,25.08603793,87.34108682,71.87537535,0.021895309,0.003109384,1.391944775,0.019263577,4001.276786,0,Rohu
22.76373359,43.27121488,4.552302764,1.844484076,6.48199844,7.12488123,64.87166779,89.43039962,59.62237963,0.01823766,0.017116378,1.216488609,0.019615617,3060.743466,0,Catla
23.66972541,59.83060324,4.758887662,1.801000948,7.00525219,8.877812104,84.07252319,139.2029552,76.95507922,0.011074041,0.005461995,1.814145753,0.019666451,3951.16477,0,Catla
27.97172009,35.82449958,4.601005207,1.495672891,7.988937334,8.357680927,43.23995623,88.04048004,48.56190182,0.005175433,0.010742256,0.35360282,0.019542481,4065.614222,0,Mrigal
20.11825047,37.68724844,3.166814568,1.867136329,6.906232608,7.779140745,93.75294778,91.04457483,63.69694226,0.003884589,0.012812689,0.711294549,0.019392035,3742.538974,0,Rohu
22.29690096,51.04722134,3.32599182,1.49711051,7.313282333,7.637778703,68.3905655,131.4807954,50.88430293,0.018230559,0.017340485,0.965619935,0.019914552,4127.693279,0,Catla
26.8707328,32.2051151,3.052344521,1.961798795,5.775639451,7.271317753,88.049632,138.7748437,66.69457321,0.007460849,0.019445377,0.717012962,0.019273261,3533.18231,0,Mrigal
20.36680794,53.88562457,3.644826066,1.072833025,5.596652871,8.283197107,25.32832351,99.18580002,78.48911291,0.014124277,0.011423961,1.166799447,0.019084796,3850.606587,0,Rohu
27.86349952,77.55652096,3.409393414,1.37742641,5.715891448,8.770299545,73.79442311,108.0383366,52.05940489,0.013885282,0.015305776,1.134874873,0.019160988,3751.760125,0,Mrigal
26.60981544,74.57778076,4.05479737,1.590922938,6.557581975,7.611532438,44.47050459,134.7388307,37.69141381,0.017817019,0.014179913,1.923969408,0.01903302,4164.019637,0,Mrigal
27.55098497,75.55837294,3.06782413,1.215851222,6.856063411,8.43614935,79.70416797,145.0044852,73.76657853,0.024671846,0.019320143,0.98398218,0.019762395,3983.918436,0,Mrigal
25.17652893,40.75309585,3.315129068,1.676435903,5.299645739,7.920160158,50.43913706,107.959758,50.33168745,0.012115342,0.012570019,0.965203711,0.019658191,4137.505695,0,Tilapia
29.90334077,61.26330462,4.207761339,1.667108565,6.21871969,6.763857668,36.1703601,86.96080541,64.21661853,0.018658156,0.010938169,1.130998899,0.019062167,4187.828621,0,Murrel
21.77932852,30.74769001,4.158413469,1.75490446,7.913559106,7.513562405,52.05769588,134.9592664,71.71256852,0.013327064,0.011236104,1.407802907,0.019117271,3024.528895,0,Catla
24.37026559,69.19673753,4.080702732,1.781239989,6.951640494,7.339945939,25.95673473,92.25469755,75.95822402,0.024777943,0.004018921,1.803144182,0.019789488,4091.347909,0,Tilapia
26.30585992,30.42349416,4.912411798,1.615839302,7.34873644,7.147742907,25.66849847,77.24805433,94.23853065,0.003068161,0.01349116,0.586027494,0.019423373,3941.543671,0,Mrigal
26.73614963,68.05684814,4.261783949,1.809909293,5.239947324,7.664963441,54.14209606,130.4700502,31.50388795,0.023790157,0.003673542,1.414848603,0.019367694,4247.997905,0,Mrigal
29.17498712,46.56067148,4.200217056,1.290084008,6.441683472,7.939485606,91.5230952,99.54704538,63.37307816,0.003308942,0.012846406,1.256666969,0.019771118,3245.878057,0,Murrel
29.07602246,35.22739518,3.095902582,1.260201817,5.199559763,8.635917722,95.70199476,81.90448124,69.7549034,0.003023746,0.008753249,0.594851797,0.019800498,4474.048076,0,Murrel
20.63821206,75.44005417,3.451323149,1.060246057,6.303929561,6.571702024,49.81960723,92.415679,80.46118063,0.022842432,0.01343206,1.819833219,0.019403401,4212.369156,0,Rohu
26.37231139,68.61078593,3.716524772,1.721928145,6.63839961,8.33530981,53.79866277,79.33375264,38.07152215,0.023709779,0.01679959,1.576303439,0.019384311,3945.423974,0,Mrigal
24.81090831,36.21516649,4.471886624,1.446055647,7.571826832,7.078582378,61.56858593,134.9578251,66.45354189,0.016610029,0.01581626,1.874926056,0.019238203,4085.443416,0,Tilapia
22.87509054,77.98417002,4.055965257,1.123878554,6.176639931,8.452273722,71.1637411,108.6004369,76.94577341,0.014017975,0.015318968,1.786746479,0.019330135,3363.979056,0,Catla
27.21540234,46.99489801,4.419263649,1.708517972,7.488119148,8.195545111,33.5094131,79.99644631,26.75799954,0.003930873,0.010969822,0.691758226,0.019511144,4041.76888,0,Mrigal
25.0488754,60.41491953,3.991275122,1.981921486,5.775728926,6.906482708,48.06248697,148.1464929,77.86996929,0.01741604,0.000219608,1.249629591,0.019934347,3911.232568,0,Tilapia
26.77295702,58.77974882,4.588134777,1.43917282,5.151985956,7.125085243,84.63798476,97.8780019,53.31627868,0.010306078,0.016186453,0.947094931,0.019350725,3019.114202,0,Mrigal
28.02387435,79.29962862,3.413476108,1.171680912,7.741931764,8.938440907,60.50597511,90.63256017,96.86645467,0.014604036,0.016284846,0.269042034,0.019956506,4464.785679,0,Mrigal
26.83329725,79.32815107,4.883697659,1.007960228,7.126090893,8.429695211,44.12967895,121.1713274,70.34705502,0.024713207,0.013020496,1.874273214,0.019363871,4369.929474,0,Mrigal
21.15493653,52.9694456,4.312783718,1.277197581,7.050894527,8.619667821,66.65327239,134.530344,56.52087669,0.000439685,0.0010769,1.071477135,0.01950477,3719.940672,0,Rohu
29.57638682,48.81108855,3.486695627,1.447194024,7.28076733,7.424119608,97.24452233,125.4144981,52.22600396,0.015545117,0.008869868,1.826878817,0.019234084,3914.276208,0,Murrel
23.35552711,31.58974565,3.5589518,1.040318008,5.092494649,8.19191291,37.20143179,91.14024579,27.79919654,0.003515029,0.005969281,0.499595621,0.019755836,3452.431156,0,Catla
23.18291501,65.95586562,3.188961491,1.057064249,6.860401227,7.579186948,67.70898937,125.8523191,38.08096097,0.020090954,0.008649368,0.666354808,0.019792943,4143.783694,0,Catla
26.68347743,42.59398832,4.360697611,1.043886922,6.550232411,8.134859343,77.53436108,82.81427691,55.18014705,0.002037511,0.019910441,1.294920227,0.019077796,3498.389682,0,Mrigal
21.4678536,50.33814586,4.862109006,1.655369847,6.712956434,8.197779518,76.85897988,127.0677318,42.99601213,0.008246581,0.019148619,0.798366859,0.019928766,3364.888679,0,Rohu
22.78004049,71.28729792,4.14567813,1.031445455,6.739804083,8.86871978,90.19356592,135.8135527,34.47927485,0.006422964,0.012487433,0.133948281,0.019795778,3573.910737,0,Catla
26.5941574,58.34648301,4.821471689,1.861233037,5.62990156,7.766117416,27.38026459,147.4299764,57.1865524,0.001849286,0.007098327,1.584151497,0.019581647,3088.457418,0,Mrigal
25.42226903,58.80759076,4.275845125,1.196093691,7.481046028,7.608117506,29.53424444,137.1863501,99.13516049,0.006809264,0.018743103,1.345533185,0.019069615,3888.021126,0,Tilapia
22.84094862,45.2084628,4.944242295,1.230992253,5.95507244,6.741053707,64.43176194,141.0850824,66.06866329,0.012748721,0.00276848,1.245825531,0.019646938,3406.191137,0,Catla
29.76195598,44.47636136,4.274706061,1.093668376,6.327545611,7.619657138,52.3002779,117.7799771,63.04315356,0.009956348,0.005463504,0.190418523,0.01917663,3214.202792,0,Murrel
25.74578753,43.5703426,4.601640307,1.915505711,5.551706962,8.542547171,65.0978191,143.9461328,47.53590542,0.000114024,0.005375055,0.55567139,0.019175441,3975.199705,0,Tilapia
27.27197131,65.47289958,4.758718754,1.162854221,5.792955366,7.53231674,77.59531551,82.30473945,67.65855823,0.003221016,0.013393422,1.214942742,0.019440876,4379.125404,0,Mrigal
28.79309617,42.01935834,4.913576144,1.35344917,5.220015503,8.00002409,50.3720367,81.90314845,48.39524989,0.022960693,0.001454479,1.909571006,0.019206667,4386.349433,0,Murrel
26.62083465,57.99919223,3.621166082,1.081423372,7.248574074,6.71669548,98.24344739,127.6617293,28.26852201,0.006869459,0.003342299,0.492820438,0.019819915,3489.102977,0,Mrigal
25.21801043,46.3014454,4.2088504,1.596582404,6.172792571,6.793292809,73.7238107,84.57881487,60.65693292,0.018798562,0.010456349,0.380253221,0.019775007,4396.735194,0,Tilapia
22.54765955,43.90848223,3.548468715,1.386308028,6.869858017,8.978687875,95.93631396,122.5210271,77.72464737,0.024462497,0.004147488,0.815554482,0.019461763,3630.584952,0,Catla
26.73679708,43.2693748,3.14608674,1.47113587,5.438405712,8.134699303,72.97859998,148.3616092,78.06467612,0.014333708,0.013307393,0.86806572,0.019918841,3883.474011,0,Mrigal
28.59101168,55.12345012,3.290476376,1.986695863,6.116543929,8.090444381,29.34471637,98.7796903,68.84979194,0.011985943,0.019065784,1.214859238,0.0197617,3328.944234,0,Murrel
24.72530755,58.39506864,3.651032003,1.163751829,5.442810678,8.66663388,56.90577037,117.7734333,53.98122558,0.002970398,0.008267634,0.210343706,0.019546909,4473.282861,0,Tilapia
29.12525275,36.30548103,4.1042496,1.944746715,6.067787941,7.19043274,60.46037515,97.7155427,28.44542125,0.013761771,0.000933972,1.906097291,0.019212815,4470.2714,0,Murrel
20.62496203,32.44341758,3.355310275,1.462051604,6.446254129,8.164953963,96.69008126,100.2577797,68.58971252,0.017496447,0.009259936,0.399496451,0.019557397,3363.92171,0,Rohu
24.87560095,70.65858953,4.11181999,1.942143043,6.699076352,6.686702943,67.85416873,122.2899198,45.86589328,0.01768554,0.016173838,1.946426623,0.019117336,4142.36124,0,Tilapia
29.15068195,40.07229286,4.329348654,1.330502598,6.709532948,6.637170733,27.75543376,139.8768962,48.06717686,0.006048965,0.019289155,0.740626138,0.019952256,3060.395098,0,Murrel
24.89816931,65.94529303,4.087529655,1.888939887,7.403868695,8.667405322,85.26171413,91.66189533,63.59481437,0.012281711,0.002558198,1.955175178,0.019762017,3865.278744,0,Tilapia
24.84301837,64.24962008,4.756076874,1.031806108,7.45170553,8.720172473,50.27375464,103.5397791,50.75621023,0.013833256,0.008158661,0.307467453,0.019428051,4051.247185,0,Tilapia
22.74132146,38.19512997,3.162100101,1.712155289,6.518182241,8.953459087,48.29438668,91.22222507,84.14925974,0.011017355,0.012229813,0.528131733,0.019515304,3795.270338,0,Catla
20.91088486,72.33804054,3.054373719,1.856124,6.509301999,8.745510179,64.07136696,108.1722675,82.48107735,0.016707416,0.003423359,0.39143637,0.01927379,3734.635623,0,Rohu
26.6593991,53.79968796,4.314372952,1.289137358,7.118347438,6.819510762,68.62375434,112.05706,44.51047044,0.023352588,0.01361153,0.840708711,0.019003607,3359.16239,0,Mrigal
21.2555615,65.45174641,3.341234205,1.620482384,6.609302763,6.887659021,73.07415088,132.2740402,52.34473702,0.016306014,0.009961171,0.9922911,0.019819698,3570.224435,0,Rohu
21.08805484,44.85460622,3.972836908,1.980285688,7.719800204,8.533645514,66.44951335,86.50804066,45.3171594,0.004180088,0.008479822,1.593455274,0.019801325,3322.303379,0,Rohu
24.42895867,41.34483516,4.17452542,1.507561954,7.847215105,7.800206324,26.78506293,141.6222106,61.82108334,0.006001152,0.01974202,1.163052268,0.019722623,3860.064037,0,Tilapia
25.53112117,75.12629499,3.628021442,1.811583427,6.796033456,8.480526673,57.78810003,147.1493481,59.1144694,0.009633232,0.008831363,0.96714362,0.019033266,4465.403415,0,Tilapia
29.62537927,61.00315458,3.716392662,1.689112639,7.179317252,8.020991171,41.56447496,146.0362333,93.63751882,0.008016774,0.015744156,1.089978601,0.01964509,3206.923647,0,Murrel
25.7151038,41.61281101,4.945733839,1.036642465,6.281848508,8.41786699,76.98236063,104.6200274,84.24225445,0.014443328,0.01091597,0.10914232,0.019564815,3163.046679,0,Tilapia
20.75889672,59.99999873,3.231061004,1.112679425,5.026091318,8.853191954,73.5061936,133.5529354,72.37270619,0.024680033,0.017194924,0.93924898,0.019004427,3899.244547,0,Rohu
23.62472017,36.71579697,4.790791711,1.98695866,6.592884846,8.160061956,56.44824372,137.9133154,61.25386888,0.00671113,0.018099035,1.443389006,0.019991879,3699.525517,0,Catla
20.19481807,32.68449171,4.689009018,1.259618214,5.64429944,8.340608504,91.65786059,132.1840949,47.65651954,0.01445186,0.015715487,1.206824386,0.019933658,4360.917725,0,Rohu
24.63906573,40.29936598,3.24315513,1.07176571,5.549904572,7.127944428,68.10602196,104.1909398,92.44688624,0.007303262,0.017623625,1.942956027,0.019751605,4032.739683,0,Tilapia
29.5589933,41.47721501,3.304275896,1.015937381,7.860638898,6.741274369,43.70838705,100.8711912,74.78252524,0.022958496,0.00196498,1.33523959,0.019712284,3024.279571,0,Murrel
29.77568622,62.03434621,4.504634862,1.499250449,7.233323585,8.437813619,57.90429328,148.2963451,78.7522689,0.002859659,0.004515116,0.328728013,0.019514586,3276.239318,0,Murrel
21.42974863,40.98424536,3.353467412,1.212840712,5.736207699,8.267476867,55.05510152,135.2714701,40.425596,0.011859073,0.012996607,0.285498918,0.019034859,4197.010364,0,Rohu
22.72785032,63.45304426,4.19269025,1.802724374,5.318314419,8.254881566,62.0670251,80.28200588,86.84086101,0.019978686,0.009434256,1.82314788,0.019757321,4336.228702,0,Catla
29.70876621,63.05631469,3.918716369,1.569490155,7.997650859,7.068478068,55.60462837,124.873125,76.41904127,0.020645751,0.014033098,1.842046925,0.019235562,3428.34712,0,Murrel
27.7191538,45.16884501,4.560786586,1.329814215,6.991289425,8.796069621,89.59695511,134.5913055,79.63588089,0.009347593,0.002960852,0.303227271,0.019483527,4198.124854,0,Mrigal
26.05854053,58.34185559,4.53580999,1.516172993,6.408676838,7.669881644,93.16089248,130.8775812,80.96299239,0.007290037,0.004017839,0.127168526,0.01925857,4314.280018,0,Mrigal
28.42383194,62.67636641,4.119870427,1.413392365,5.202234969,7.91129232,75.71073507,112.5430214,64.88832629,0.009364057,0.007536751,0.536907176,0.019013188,3283.814219,0,Murrel
26.78594249,63.28506642,4.739512393,1.5429964,6.527942959,8.092012661,53.76043921,132.0033987,28.08043624,0.024668246,0.006651808,1.884161446,0.019653047,3600.556295,0,Mrigal
29.23508197,55.17172084,3.44235665,1.969467831,6.658644654,8.218546902,90.37725013,117.3953562,59.8159214,0.01083257,0.006951324,0.813624684,0.019397703,4048.326392,0,Murrel
29.7472747,31.57158598,4.619092815,1.074839636,5.93869183,6.679865921,38.34383572,133.0449934,76.9048365,0.020385845,0.012245391,0.786397383,0.019421693,3976.223436,0,Murrel
20.58076528,68.1672656,3.288460223,1.047200305,6.087090358,8.9499067,32.91283642,121.9162732,84.86434864,0.001606489,0.010122496,1.533292569,0.019204539,3201.181952,0,Rohu
20.26378727,69.3420586,4.149527786,1.275054827,7.247707475,6.654317217,35.90341541,135.322232,59.59305598,0.010693896,0.00510744,0.343847764,0.019793551,4072.499094,0,Rohu
27.09767621,71.19637944,3.767522336,1.617125131,7.40508171,7.203909785,49.62031924,115.9148389,31.12609458,0.000498633,0.019859227,1.701313028,0.019709411,4351.99761,0,Mrigal
26.39967636,49.14230321,4.301208771,1.397192628,6.80209034,7.651192277,86.21185984,93.69023508,76.07077149,0.009538047,0.010673892,0.689883455,0.019075897,3970.12639,0,Mrigal
24.67937537,47.68035599,4.094328534,1.706847886,5.888073508,8.544673249,74.53480928,142.1354631,86.62033947,0.01034937,0.006257631,1.277746469,0.019870766,3220.961504,0,Tilapia
25.57166128,46.52591314,3.765822595,1.387472526,7.032111575,6.939508035,42.78321786,139.1314818,95.78252923,0.013995432,0.00808474,0.091525499,0.019417148,3480.943146,0,Tilapia
20.94344248,65.12250865,3.305503244,1.125599455,6.200615791,6.565158995,77.86050017,119.1606831,33.40623394,0.0220856,0.015780168,1.271062707,0.019033345,3724.810632,0,Rohu
28.19904694,49.19472232,3.45365547,1.356002078,6.639612291,8.856938955,82.46698134,78.94582563,94.92564172,0.012163859,0.000426555,1.56317045,0.019388666,4183.082469,0,Mrigal
23.74734509,31.55676907,3.629536027,1.838023047,6.93755633,7.470675972,65.3082147,112.2257517,79.74789841,0.019101505,0.002397444,0.897020763,0.019906804,4438.998197,0,Catla
29.12230622,52.83211046,3.217752235,1.71899378,7.066790204,6.830294041,36.77104558,131.6317836,47.84863665,0.016770888,0.005766588,0.244053587,0.019519547,3715.948288,0,Murrel
28.39393102,43.97076085,3.698993893,1.566646863,6.967126813,8.563272463,42.79001764,142.3078755,65.34503608,0.020217136,0.01804209,0.194371576,0.019607442,3759.699448,0,Murrel
25.92903836,46.81393352,3.746814328,1.279682545,5.627968677,8.64495804,39.47457348,81.35768144,76.64871165,0.024809449,0.010140032,1.260900221,0.019709944,3871.799942,0,Tilapia
20.95933238,32.60919839,3.575836219,1.585332764,7.863660582,8.42128296,83.42327041,113.0654575,53.59006191,0.020740276,0.018215682,0.648805368,0.019391261,4135.599869,0,Rohu
22.38321067,56.99927788,4.874319963,1.389152878,6.435069877,8.723403533,97.76994872,76.26988211,80.97992135,0.00518365,0.005395946,1.703435326,0.019292741,4174.026492,0,Catla
20.23297665,49.04683149,4.966139361,1.173213417,6.384587264,8.243981286,51.89694424,89.89002106,95.74254704,0.021880279,0.016681157,0.188761167,0.019988986,3335.686493,0,Rohu
21.54033211,79.9219841,4.829660634,1.024246783,6.443476162,8.128185095,90.53044119,103.0687699,90.45008995,0.003313622,0.012427256,1.526436941,0.019894988,3236.256164,0,Rohu
28.80446107,56.48099019,3.531734248,1.914600782,5.449361975,7.591939675,36.85695399,129.4892829,99.71818001,0.009676344,0.011719938,1.396340216,0.019116598,3879.372395,0,Murrel
21.18960794,74.32196748,3.139728301,1.846233775,5.348695331,7.741258534,86.13041686,122.9896232,42.22458526,0.003388275,0.012435332,1.416610964,0.019892288,3778.564555,0,Rohu
28.59938393,70.77865338,3.672775254,1.870763012,7.050703363,7.682269489,46.63869053,148.5651745,36.07132618,0.024287948,0.007188308,0.349337017,0.019634006,4271.545572,0,Murrel
28.65489056,46.23450251,4.768762527,1.752342037,7.566571349,7.958052345,28.88420773,104.1346276,54.09446609,0.001922317,0.00949904,0.675549617,0.019947882,3836.935125,0,Murrel
28.95457695,43.30815556,3.016239311,1.612078758,5.433964628,8.303472773,39.12842296,84.23216119,30.71144897,0.019317144,0.006279147,1.511647722,0.019432304,3384.723206,0,Murrel
20.11688728,43.89058914,3.2947204,1.201024344,6.329631163,7.809133993,75.66797834,140.3255413,63.47388927,0.019313826,0.001329268,0.25785325,0.019432264,3785.677178,0,Rohu
27.96098806,67.72211102,3.576951067,1.257090752,5.052337731,7.25524272,75.54308035,134.4154634,30.60801096,0.007876964,0.004860409,1.738971883,0.019889054,3381.914839,0,Mrigal
21.82145709,78.94625823,3.265306561,1.009588017,5.27463395,7.506324858,68.65868696,139.0079836,93.11657488,0.010221733,0.012116859,1.118559131,0.019884531,3210.832998,0,Catla
20.32305476,62.1230031,3.082021744,1.33929416,7.040471017,7.347374744,34.94508418,137.0535601,62.74466192,0.013814543,0.008640144,1.746863592,0.01949614,3044.876137,0,Rohu
21.63146372,72.61210871,4.804291681,1.749389324,7.827810032,7.168888681,76.80845161,148.7865241,35.79906206,0.010874308,0.008702673,1.950970059,0.019314346,4037.065881,0,Rohu
25.48175722,72.76197288,4.929978126,1.281596589,6.391556223,7.597093138,26.42030815,99.32576286,67.6596984,0.002948094,0.001899855,1.248698437,0.01934004,3858.811119,0,Tilapia
27.68396446,57.94291667,3.848587958,1.003855609,7.876211912,6.75837645,33.38243295,93.48652054,32.25600711,0.019117578,0.001188309,0.572504396,0.019494403,3794.376231,0,Mrigal
27.79512013,42.65447467,3.308728904,1.030491881,6.49603332,6.861662477,96.28767359,89.20196425,84.32780811,0.016545809,0.017463088,0.054122285,0.019148674,3291.69351,0,Mrigal
23.49070267,48.83155011,4.978844646,1.691451901,7.350717645,8.651250257,44.16683633,76.60746566,48.68738193,0.021487343,0.003326231,1.912096888,0.019037345,3679.757386,0,Catla
27.08253377,57.25215429,4.397176698,1.272204178,7.004662199,7.911843804,96.50228464,94.95920226,46.6015513,0.02336163,0.002831353,1.399187052,0.019890044,3314.151133,0,Mrigal
23.30623605,32.24092483,4.368467825,1.098666098,6.12499429,6.75138335,63.06037023,94.94739455,53.34762844,0.011745786,0.013102434,0.328244264,0.01908718,3715.956084,0,Catla
26.16060448,46.73460865,3.79279993,1.381469339,5.203395703,8.076798619,57.87689436,143.7196967,51.86805155,0.020597301,0.001714719,1.279941027,0.019187232,4086.800011,0,Mrigal
24.58894488,70.12901678,4.981769812,1.633344923,6.941132362,7.703842531,43.48926624,111.3040158,73.95517029,0.002233447,0.015498617,0.432583914,0.019667404,3058.304634,0,Tilapia
22.19119513,54.67823409,4.81987184,1.341022871,6.330162214,8.637543206,90.06364314,149.8927848,55.01055785,0.0074908,0.010470343,1.874028816,0.019310348,3942.646883,0,Catla
24.32058052,42.9400123,3.292250418,1.6309384,5.450338752,8.803315646,54.20078588,77.07453494,62.79412307,0.001980027,0.004844426,0.478056196,0.01985973,4183.073549,0,Tilapia
26.39367189,44.2339472,3.868385443,1.653143862,5.217311593,7.313973769,31.80772493,141.6518966,94.621015,0.0087291,0.002565345,0.327669365,0.019726768,4451.62229,0,Mrigal
28.31133514,70.84616701,3.815007216,1.91666543,7.30479181,8.881448109,49.8537905,110.3171855,57.06019262,0.020230792,0.00243058,1.973327197,0.019055186,3019.535508,0,Murrel
27.08725938,59.56714778,4.879232336,1.718189329,5.533364184,8.333579991,83.22177354,86.64946548,56.37962086,0.017506063,0.000909638,1.925434712,0.019737521,4358.946434,0,Mrigal
21.79772278,49.69330018,3.787504761,1.112940186,5.645846458,6.724788943,87.08724382,123.8106698,62.57138171,0.024387654,0.015806382,1.725076342,0.019694332,4386.47599,0,Catla
25.79904364,35.54547505,4.597696383,1.685025393,6.719524018,7.408419451,29.19815608,101.3247307,90.46657964,0.023141535,0.001564171,0.881517091,0.019904357,3373.907474,0,Tilapia
27.7789566,79.82435924,3.005378177,1.237833613,6.90938657,7.561795157,47.93125375,82.58491907,94.84211583,0.002348299,0.00923292,0.97432009,0.019920175,4449.579987,0,Mrigal
27.59045187,30.26501361,4.04236252,1.87821247,5.658954054,8.964417392,86.61239819,101.7030861,59.27445023,0.003379826,0.017066452,1.635210102,0.019316622,3778.096553,0,Mrigal
22.50622633,42.57612842,4.422776433,1.629585992,6.339723022,8.45037592,64.01910842,124.7218545,73.65324675,0.001453111,0.013068592,0.857919665,0.019466509,3361.258313,0,Catla
23.43767464,63.51767866,3.444408042,1.05654299,7.127550195,7.888476839,80.19575515,86.15722031,82.81804499,0.015333905,0.016034345,0.042217148,0.019137581,3334.388979,0,Catla
27.30731156,61.05949469,3.577476505,1.699652306,5.054690832,8.081872991,56.08611112,129.7636549,51.20814626,0.020756311,0.019701857,0.196753877,0.019094096,3679.73431,0,Mrigal
22.87283979,51.09923871,4.607127585,1.430506641,6.672417215,6.726414788,42.50723477,112.2361738,72.53579382,0.014859476,0.014154903,0.922862973,0.019539152,4455.45148,0,Catla
24.43893622,61.51370983,4.788784294,1.234609535,6.64499724,8.17724185,35.88082212,110.2300027,37.62190185,0.008989849,0.007449337,1.926505621,0.019137026,3194.349733,0,Tilapia
28.39831971,31.96722022,4.623228685,1.663722021,5.029193343,6.576947304,45.88205475,117.8545967,45.41532995,0.024305894,0.014085407,0.60872699,0.01933775,3241.735243,0,Murrel
29.83656005,52.29791517,4.317150042,1.591385617,6.356816317,7.89470522,46.10215848,123.0991646,41.45896371,0.006575667,0.016096392,0.685940305,0.019351589,3013.06018,0,Murrel
26.1455321,46.40968483,4.974487669,1.755557955,6.008322304,8.977046817,56.37656914,94.98734479,56.07091014,0.024316871,0.001769131,1.449633587,0.019502063,3994.577028,0,Mrigal
21.76550036,69.874978,4.346490222,1.326977748,6.042304147,7.16339405,27.37856951,112.1523732,46.24496192,0.013765353,0.001384252,0.31320791,0.019674529,3220.07496,0,Catla
20.64095694,72.78013242,3.404561377,1.732495423,6.308755654,7.321736306,57.01684377,139.5965202,58.87310293,0.011133298,0.015463339,1.519927116,0.019018171,3300.807297,0,Rohu
26.8569671,76.16735142,3.289136007,1.029375951,6.156872308,8.996061382,29.00904682,126.9814969,81.0678362,0.022461052,0.017300475,1.655440593,0.019739786,3409.707049,0,Mrigal
22.2993468,44.79719262,3.40246195,1.108581223,6.882645897,8.154536877,95.31925516,113.7538079,42.09991801,0.012559187,0.007075004,1.356283576,0.019721581,3325.134102,0,Catla
26.64511571,75.12944943,3.198222107,1.878327689,7.120680233,7.048382987,95.77060677,131.9426212,29.95300769,0.022972888,0.013692892,0.446986358,0.019247062,3882.429906,0,Mrigal
28.44224693,34.76320521,4.246630604,1.328427473,5.719552648,7.921219048,67.86369635,82.37921935,30.22701954,0.023317805,0.01208857,1.993948478,0.019946875,3212.907989,0,Murrel
27.3504601,49.74941593,4.359219187,1.981539953,7.080037458,7.379818891,82.78978541,109.9406103,43.03554424,0.002873686,0.003909774,1.747676284,0.019116136,3461.497799,0,Mrigal
28.99502222,63.90013395,3.639681795,1.592181426,5.58521395,6.609287148,46.81744408,130.7145525,85.81883282,0.018445018,0.012972942,1.618998255,0.019134668,3743.534527,0,Murrel
22.4423632,37.67100448,3.364627604,1.259506563,6.313452133,8.756924993,31.99881215,142.3995275,94.84933872,0.016545573,0.006582363,1.010234735,0.019149802,3012.896562,0,Catla
